id,source_id,evidence_type,observed_value,original_url,normalized_url,captured_at,locale,scope,confidence,unavailable_reason
EV-0263,SRC-CRAWL,page_observation,HTTP 200; title=Fried Egg On Toast – Kakawa Chocolates; meta=present; H1=Fried Egg On Toast; internal_links=37,https://kakawachocolates.com.au/collections/easter/products/fried-egg-on-toast,https://kakawachocolates.com.au/collections/easter/products/fried-egg-on-toast,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0264,SRC-CRAWL,page_observation,HTTP 200; title=Hot Cross Bun Chocolate | Kakawa Chocolates; meta=present; H1=Hot Cross Bun Chocolate; internal_links=37,https://kakawachocolates.com.au/collections/easter/products/hot-cross-bun-chocolate,https://kakawachocolates.com.au/collections/easter/products/hot-cross-bun-chocolate,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0265,SRC-CRAWL,page_observation,HTTP 200; title=Praline Filled Large Chocolate Egg | Kakawa Chocolates; meta=present; H1=Praline-filled Large Egg; internal_links=37,https://kakawachocolates.com.au/collections/easter/products/praline-filled-large-egg,https://kakawachocolates.com.au/collections/easter/products/praline-filled-large-egg,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0266,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/blogs/in-the-media/twitter.com/intent/tweet?text=%E2%80%9CSix+Of+The+Best+Easter+Eggs+For+Adults%E2%80%9D&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fin-the-media%2Fsix-of-the-best-easter-eggs-for-adults,https://kakawachocolates.com.au/blogs/in-the-media/twitter.com/intent/tweet?text=%E2%80%9CSix+Of+The+Best+Easter+Eggs+For+Adults%E2%80%9D&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fin-the-media%2Fsix-of-the-best-easter-eggs-for-adults,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0267,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/blogs/in-the-media/twitter.com/intent/tweet?text=Sweet+Coverage%3A+Kakawa+Hops+Into+The+Sydney+Morning+Herald&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fin-the-media%2Fsweet-coverage-kakawa-hops-into-the-sydney-morning-herald,https://kakawachocolates.com.au/blogs/in-the-media/twitter.com/intent/tweet?text=Sweet+Coverage%3A+Kakawa+Hops+Into+The+Sydney+Morning+Herald&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fin-the-media%2Fsweet-coverage-kakawa-hops-into-the-sydney-morning-herald,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0268,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/blogs/in-the-media/twitter.com/intent/tweet?text=%E2%80%9CSydney%E2%80%99s+cracking+new+chocolate+Easter+eggs+for+every+budget%E2%80%9D&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fin-the-media%2Fsydney-cracking-chocolate-easter-eggs,https://kakawachocolates.com.au/blogs/in-the-media/twitter.com/intent/tweet?text=%E2%80%9CSydney%E2%80%99s+cracking+new+chocolate+Easter+eggs+for+every+budget%E2%80%9D&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fin-the-media%2Fsydney-cracking-chocolate-easter-eggs,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0269,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/blogs/in-the-media/twitter.com/intent/tweet?text=%E2%80%9CSydney+Sweets%3A+An+Essential+Guide%E2%80%9D&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fin-the-media%2Fsydney-sweets-an-essential-guide,https://kakawachocolates.com.au/blogs/in-the-media/twitter.com/intent/tweet?text=%E2%80%9CSydney+Sweets%3A+An+Essential+Guide%E2%80%9D&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fin-the-media%2Fsydney-sweets-an-essential-guide,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0270,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/blogs/in-the-media/twitter.com/intent/tweet?text=%E2%80%9CThe+10+Best+Chocolates+to+Indulge+in+this+Easter%E2%80%9D&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fin-the-media%2Fthe-10-best-chocolates-easter,https://kakawachocolates.com.au/blogs/in-the-media/twitter.com/intent/tweet?text=%E2%80%9CThe+10+Best+Chocolates+to+Indulge+in+this+Easter%E2%80%9D&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fin-the-media%2Fthe-10-best-chocolates-easter,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0271,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/blogs/in-the-media/twitter.com/intent/tweet?text=%E2%80%9CThe+Best+Chocolate+Shops+in+Sydney+to+Get+Your+Sweet+Treat+Fix%E2%80%9D&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fin-the-media%2Fthe-best-chocolate-shops-in-sydney,https://kakawachocolates.com.au/blogs/in-the-media/twitter.com/intent/tweet?text=%E2%80%9CThe+Best+Chocolate+Shops+in+Sydney+to+Get+Your+Sweet+Treat+Fix%E2%80%9D&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fin-the-media%2Fthe-best-chocolate-shops-in-sydney,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0272,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/blogs/in-the-media/twitter.com/intent/tweet?text=%E2%80%9CThe+Best+Chocolatiers+in+Sydney%E2%80%9D&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fin-the-media%2Fthe-best-chocolatiers-in-sydney,https://kakawachocolates.com.au/blogs/in-the-media/twitter.com/intent/tweet?text=%E2%80%9CThe+Best+Chocolatiers+in+Sydney%E2%80%9D&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fin-the-media%2Fthe-best-chocolatiers-in-sydney,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0273,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/blogs/in-the-media/twitter.com/intent/tweet?text=%E2%80%9CWhere+to+find+the+best+Easter+chocolate+in+Sydney%E2%80%9D&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fin-the-media%2Fthe-best-easter-chocolate-in-sydney,https://kakawachocolates.com.au/blogs/in-the-media/twitter.com/intent/tweet?text=%E2%80%9CWhere+to+find+the+best+Easter+chocolate+in+Sydney%E2%80%9D&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fin-the-media%2Fthe-best-easter-chocolate-in-sydney,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0274,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/blogs/in-the-media/twitter.com/intent/tweet?text=%E2%80%9CWorld+Chocolate+Day%3A+11+places+to+get+your+chocolate+fix%E2%80%9D&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fin-the-media%2Fworld-chocolate-day,https://kakawachocolates.com.au/blogs/in-the-media/twitter.com/intent/tweet?text=%E2%80%9CWorld+Chocolate+Day%3A+11+places+to+get+your+chocolate+fix%E2%80%9D&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fin-the-media%2Fworld-chocolate-day,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0275,SRC-CRAWL,page_observation,HTTP 200; title=“Australia’s Top 10 Chocolate Shops” – Kakawa Chocolates; meta=present; H1=“Australia’s Top 10 Chocolate Shops”; internal_links=38,https://kakawachocolates.com.au/blogs/in-the-media/australia-top-10-chocolate-shops,https://kakawachocolates.com.au/blogs/in-the-media/australia-top-10-chocolate-shops,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0276,SRC-CRAWL,page_observation,HTTP 200; title=“Easter Chocolate Gift Guide” – Kakawa Chocolates; meta=present; H1=“Easter Chocolate Gift Guide”; internal_links=39,https://kakawachocolates.com.au/blogs/in-the-media/easter-chocolate-gift-guide,https://kakawachocolates.com.au/blogs/in-the-media/easter-chocolate-gift-guide,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0277,SRC-CRAWL,page_observation,HTTP 200; title=Media Features & Press Coverage | Kakawa Chocolates; meta=present; H1=In The Media; internal_links=49,https://kakawachocolates.com.au/blogs/in-the-media?page=1,https://kakawachocolates.com.au/blogs/in-the-media?page=1,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0278,SRC-CRAWL,page_observation,HTTP 200; title=Products – Page 2 – Kakawa Chocolates; meta=unavailable; H1=Products; internal_links=65,https://kakawachocolates.com.au/collections/all?page=2,https://kakawachocolates.com.au/collections/all?page=2,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0279,SRC-CRAWL,page_observation,HTTP 200; title=Products – Page 3 – Kakawa Chocolates; meta=unavailable; H1=Products; internal_links=65,https://kakawachocolates.com.au/collections/all?page=3,https://kakawachocolates.com.au/collections/all?page=3,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0280,SRC-CRAWL,page_observation,HTTP 200; title=Products – Page 8 – Kakawa Chocolates; meta=unavailable; H1=Products; internal_links=47,https://kakawachocolates.com.au/collections/all?page=8,https://kakawachocolates.com.au/collections/all?page=8,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0281,SRC-CRAWL,page_observation,HTTP 200; title=Filled Chocolate Egg 3 Pack | Kakawa Chocolates; meta=present; H1=3 Pack Filled Chocolate Egg; internal_links=36,https://kakawachocolates.com.au/products/3-pack-filled-chocolate-egg,https://kakawachocolates.com.au/products/3-pack-filled-chocolate-egg,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0282,SRC-CRAWL,page_observation,HTTP 200; title=6 Pack Chocolate Egg – Kakawa Chocolates; meta=present; H1=6 Pack Chocolate Egg; internal_links=36,https://kakawachocolates.com.au/products/6-pack-chocolate-egg,https://kakawachocolates.com.au/products/6-pack-chocolate-egg,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0283,SRC-CRAWL,page_observation,HTTP 200; title=70% Dark Chocolates – Kakawa Chocolates; meta=present; H1=70% Dark Chocolates; internal_links=36,https://kakawachocolates.com.au/products/70-dark-chocolates,https://kakawachocolates.com.au/products/70-dark-chocolates,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0284,SRC-CRAWL,page_observation,HTTP 200; title=Advent Calendar | Kakawa Chocolates; meta=present; H1=Advent Calendar; internal_links=36,https://kakawachocolates.com.au/products/advent-calendar,https://kakawachocolates.com.au/products/advent-calendar,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0285,SRC-CRAWL,page_observation,HTTP 200; title=Design Your Own Chocolate Box | Kakawa Chocolates – Page 2; meta=present; H1=Design Your Own Box; internal_links=46,https://kakawachocolates.com.au/collections/design-your-own-box?page=2,https://kakawachocolates.com.au/collections/design-your-own-box?page=2,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0286,SRC-CRAWL,page_observation,HTTP 200; title=Caramelised Raspberry Chocolate – Kakawa Chocolates; meta=present; H1=Caramelised Raspberry Chocolate; internal_links=36,https://kakawachocolates.com.au/products/caramelised-raspberry,https://kakawachocolates.com.au/products/caramelised-raspberry,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0287,SRC-CRAWL,page_observation,HTTP 200; title=Cashew Crunch & Coconut Chocolate – Kakawa Chocolates; meta=present; H1=Cashew Crunch & Coconut Chocolate; internal_links=36,https://kakawachocolates.com.au/products/cashew-crunch-coconut,https://kakawachocolates.com.au/products/cashew-crunch-coconut,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0288,SRC-CRAWL,page_observation,HTTP 200; title=Green Tea Bonbon – Kakawa Chocolates; meta=present; H1=Green Tea Bonbon; internal_links=36,https://kakawachocolates.com.au/products/green-tea,https://kakawachocolates.com.au/products/green-tea,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0289,SRC-CRAWL,page_observation,HTTP 200; title=Lychee Chocolate – Kakawa Chocolates; meta=present; H1=Lychee Chocolate; internal_links=36,https://kakawachocolates.com.au/products/lychee,https://kakawachocolates.com.au/products/lychee,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0290,SRC-CRAWL,page_observation,HTTP 200; title=Mango & Coconut Chocolate – Kakawa Chocolates; meta=present; H1=Mango & Coconut Chocolate; internal_links=36,https://kakawachocolates.com.au/products/mango-coconut,https://kakawachocolates.com.au/products/mango-coconut,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0291,SRC-CRAWL,page_observation,HTTP 200; title=Tonka Chocolate – Kakawa Chocolates; meta=present; H1=Tonka Chocolate; internal_links=36,https://kakawachocolates.com.au/products/tonka,https://kakawachocolates.com.au/products/tonka,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0292,SRC-CRAWL,page_observation,HTTP 200; title=Premium Chocolate Slabs | Handmade Chocolate Slabs By Kakawa – Kakawa Chocolates; meta=present; H1=Handcrafted Chocolate Slab; internal_links=61,https://kakawachocolates.com.au/collections/chocolate-slab?page=1,https://kakawachocolates.com.au/collections/chocolate-slab?page=1,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0293,SRC-CRAWL,page_observation,HTTP 200; title=Blonde (Caramelised White Chocolates) | Kakawa Chocolates; meta=present; H1=Pecan Crunch; internal_links=36,https://kakawachocolates.com.au/products/pecan-crunch,https://kakawachocolates.com.au/products/pecan-crunch,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0294,SRC-CRAWL,page_observation,HTTP 200; title=Chocolate Gift Boxes | Luxury Handmade Boxes Sydney | Kakawa – Kakawa Chocolates; meta=present; H1=Chocolate Gift Boxes; internal_links=60,https://kakawachocolates.com.au/collections/gift-boxes?page=1,https://kakawachocolates.com.au/collections/gift-boxes?page=1,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0295,SRC-CRAWL,page_observation,HTTP 200; title=Praline Chocolates & Bonbons | Handmade in Sydney | Kakawa – Kakawa Chocolates; meta=present; H1=Handcrafted Praline Chocolates & Bonbons; internal_links=65,https://kakawachocolates.com.au/collections/pralines-bonbons?page=1,https://kakawachocolates.com.au/collections/pralines-bonbons?page=1,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0296,SRC-CRAWL,page_observation,HTTP 200; title=Meyer Lemon Tart – Kakawa Chocolates; meta=present; H1=Meyer Lemon Tart; internal_links=36,https://kakawachocolates.com.au/products/meyer-lemon-tart,https://kakawachocolates.com.au/products/meyer-lemon-tart,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0297,SRC-CRAWL,page_observation,HTTP 200; title=Salted Crispy Crunchy Chocolate – Kakawa Chocolates; meta=present; H1=Salted Crispy Crunchy Chocolate; internal_links=36,https://kakawachocolates.com.au/products/salted-crispy-crunchy,https://kakawachocolates.com.au/products/salted-crispy-crunchy,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0298,SRC-CRAWL,page_observation,HTTP 200; title=Caramel Rudolph – Kakawa Chocolates; meta=present; H1=Caramel Rudolph; internal_links=36,https://kakawachocolates.com.au/products/caramel-rudolph,https://kakawachocolates.com.au/products/caramel-rudolph,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0299,SRC-CRAWL,page_observation,HTTP 200; title=Chocolate Christmas Tree – Kakawa Chocolates; meta=present; H1=Chocolate Christmas Tree; internal_links=36,https://kakawachocolates.com.au/products/chocolate-christmas-tree,https://kakawachocolates.com.au/products/chocolate-christmas-tree,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0300,SRC-CRAWL,page_observation,HTTP 200; title=Chocolate Reindeer – Kakawa Chocolates; meta=present; H1=Chocolate Reindeer; internal_links=36,https://kakawachocolates.com.au/products/chocolate-reindeer,https://kakawachocolates.com.au/products/chocolate-reindeer,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0301,SRC-CRAWL,page_observation,HTTP 200; title=Chocolate Salami – Kakawa Chocolates; meta=present; H1=Chocolate Salami; internal_links=36,https://kakawachocolates.com.au/products/chocolate-salami,https://kakawachocolates.com.au/products/chocolate-salami,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0302,SRC-CRAWL,page_observation,HTTP 200; title=Christmas Chocolate Hamper – Kakawa Chocolates; meta=present; H1=Christmas Chocolate Hamper; internal_links=36,https://kakawachocolates.com.au/products/christmas-chocolate-hamper,https://kakawachocolates.com.au/products/christmas-chocolate-hamper,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0303,SRC-CRAWL,page_observation,HTTP 200; title=Christmas White Chocolate Nougat | Kakawa Chocolates; meta=present; H1=Christmas White Chocolate Nougat; internal_links=36,https://kakawachocolates.com.au/products/christmas-nougat,https://kakawachocolates.com.au/products/christmas-nougat,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0304,SRC-CRAWL,page_observation,HTTP 200; title=Christmas Pudding – Kakawa Chocolates; meta=present; H1=Christmas Pudding; internal_links=37,https://kakawachocolates.com.au/products/christmas-pudding,https://kakawachocolates.com.au/products/christmas-pudding,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0305,SRC-CRAWL,page_observation,HTTP 200; title=Ginger Breadless Man Pop – Kakawa Chocolates; meta=present; H1=Ginger Breadless Man Pop; internal_links=36,https://kakawachocolates.com.au/products/ginger-breadless-man-pop,https://kakawachocolates.com.au/products/ginger-breadless-man-pop,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0306,SRC-CRAWL,page_observation,HTTP 200; title=Chocolate Egg Bee – Kakawa Chocolates; meta=present; H1=Chocolate Egg Bee; internal_links=36,https://kakawachocolates.com.au/products/chocolate-egg-bee,https://kakawachocolates.com.au/products/chocolate-egg-bee,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0307,SRC-CRAWL,page_observation,HTTP 200; title=Chocolate Egg Sheep | Kakawa Chocolates; meta=present; H1=Chocolate Egg Sheep; internal_links=36,https://kakawachocolates.com.au/products/chocolate-egg-sheep,https://kakawachocolates.com.au/products/chocolate-egg-sheep,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0308,SRC-CRAWL,page_observation,HTTP 200; title=Easter Chocolate Bilby | Handmade Chocolates Sydney – Kakawa Chocolates; meta=present; H1=Easter Chocolate Bilby; internal_links=36,https://kakawachocolates.com.au/products/easter-chocolate-bilby,https://kakawachocolates.com.au/products/easter-chocolate-bilby,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0309,SRC-CRAWL,page_observation,HTTP 200; title=Fried Egg On Toast – Kakawa Chocolates; meta=present; H1=Fried Egg On Toast; internal_links=36,https://kakawachocolates.com.au/products/fried-egg-on-toast,https://kakawachocolates.com.au/products/fried-egg-on-toast,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0310,SRC-CRAWL,page_observation,HTTP 200; title=Guard Rooster – Kakawa Chocolates; meta=present; H1=Guard Rooster; internal_links=36,https://kakawachocolates.com.au/products/guard-rooster,https://kakawachocolates.com.au/products/guard-rooster,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0311,SRC-CRAWL,page_observation,HTTP 200; title=Happy Easter Bunny – Kakawa Chocolates; meta=present; H1=Happy Easter Bunny; internal_links=36,https://kakawachocolates.com.au/products/happy-easter-bunny,https://kakawachocolates.com.au/products/happy-easter-bunny,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0312,SRC-CRAWL,page_observation,HTTP 200; title=Hot Cross Bun Chocolate | Kakawa Chocolates; meta=present; H1=Hot Cross Bun Chocolate; internal_links=36,https://kakawachocolates.com.au/products/hot-cross-bun-chocolate,https://kakawachocolates.com.au/products/hot-cross-bun-chocolate,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0313,SRC-CRAWL,page_observation,HTTP 200; title=Little Chick Easter Chocolate | Easter Chocolate Gift Sydney – Kakawa Chocolates; meta=present; H1=Little Chick; internal_links=36,https://kakawachocolates.com.au/products/little-chick,https://kakawachocolates.com.au/products/little-chick,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0314,SRC-CRAWL,page_observation,HTTP 200; title=Matcha Berry Easter Chocolate Egg | Handmade Chocolates Sydney – Kakawa Chocolates; meta=present; H1=Matcha Berry Easter Egg; internal_links=36,https://kakawachocolates.com.au/products/matcha-berry-easter-egg,https://kakawachocolates.com.au/products/matcha-berry-easter-egg,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0315,SRC-CRAWL,page_observation,HTTP 200; title=Planet Easter Chocolate Egg | Easter Chocolate Gift Sydney – Kakawa Chocolates; meta=present; H1=Planet Egg; internal_links=36,https://kakawachocolates.com.au/products/planet-egg-dark-chocolate,https://kakawachocolates.com.au/products/planet-egg-dark-chocolate,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0316,SRC-CRAWL,page_observation,HTTP 200; title=Praline Filled Large Chocolate Egg | Kakawa Chocolates; meta=present; H1=Praline-filled Large Egg; internal_links=36,https://kakawachocolates.com.au/products/praline-filled-large-egg,https://kakawachocolates.com.au/products/praline-filled-large-egg,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0317,SRC-CRAWL,page_observation,HTTP 200; title=Praline Filled Open Egg – Kakawa Chocolates; meta=present; H1=Praline Filled Open Egg; internal_links=36,https://kakawachocolates.com.au/products/praline-filled-open-egg,https://kakawachocolates.com.au/products/praline-filled-open-egg,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0318,SRC-CRAWL,page_observation,HTTP 200; title=Quail Egg Chocolate – Unique Cocoa Treat | Kakawa Chocolates; meta=present; H1=Quail Egg; internal_links=36,https://kakawachocolates.com.au/products/quail-egg,https://kakawachocolates.com.au/products/quail-egg,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0319,SRC-CRAWL,page_observation,HTTP 200; title=Rattle Egg – Kakawa Chocolates; meta=present; H1=Rattle Egg; internal_links=36,https://kakawachocolates.com.au/products/rattle-egg,https://kakawachocolates.com.au/products/rattle-egg,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0320,SRC-CRAWL,page_observation,HTTP 200; title=Solid Bunny – Kakawa Chocolates; meta=present; H1=Solid Bunny; internal_links=36,https://kakawachocolates.com.au/products/solid-bunny,https://kakawachocolates.com.au/products/solid-bunny,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0321,SRC-CRAWL,page_observation,HTTP 200; title=Sugar Coated Praline Egg – Kakawa Chocolates; meta=present; H1=Sugar Coated Praline Egg; internal_links=36,https://kakawachocolates.com.au/products/sugar-coated-praline-egg,https://kakawachocolates.com.au/products/sugar-coated-praline-egg,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0322,SRC-CRAWL,page_observation,HTTP 200; title=Lunar New Year Chocolates – Year of the Fire Horse | Kakawa Chocolates; meta=present; H1=Lunar Box; internal_links=36,https://kakawachocolates.com.au/products/lunar-box,https://kakawachocolates.com.au/products/lunar-box,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0323,SRC-CRAWL,page_observation,HTTP 200; title=Premium Mahjong Set | Kakawa Chocolates; meta=present; H1=Mahjong Set; internal_links=36,https://kakawachocolates.com.au/products/mahjong-set,https://kakawachocolates.com.au/products/mahjong-set,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0324,SRC-CRAWL,page_observation,HTTP 200; title=Lunar New Year Chocolate Money Bag | Kakawa Chocolates; meta=present; H1=Money Bag; internal_links=36,https://kakawachocolates.com.au/products/money-bag,https://kakawachocolates.com.au/products/money-bag,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0325,SRC-CRAWL,page_observation,HTTP 200; title=Chocolate Handbag gift | Kakawa Chocolates; meta=present; H1=The Runway Duo; internal_links=36,https://kakawachocolates.com.au/products/the-runway-duo,https://kakawachocolates.com.au/products/the-runway-duo,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0326,SRC-CRAWL,page_observation,HTTP 200; title=Valentine Love Chocolate Gift Box | Kakawa Chocolates; meta=present; H1=Valentine Love Gift Box; internal_links=36,https://kakawachocolates.com.au/products/valentine-love-gift-box,https://kakawachocolates.com.au/products/valentine-love-gift-box,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0327,SRC-CRAWL,page_observation,"HTTP 200; title=Chocolate Insights, Gifting Ideas & Stories | Kakawa Chocolates – Tagged ""Wedding Chocolates""; meta=present; H1=Blog; internal_links=38",https://kakawachocolates.com.au/blogs/chocolates/tagged/wedding-chocolates,https://kakawachocolates.com.au/blogs/chocolates/tagged/wedding-chocolates,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
